influencer_id,followers,likes,comments,shares,saves,profile_visits,link_clicks,purchase,engagement_score,ctr,conversion_rate
64,356926,23750,1070,293,869,3665,382,1,6185.3,0.10422919508867667,0.002617801047120419
37,166754,3856,153,64,188,931,242,0,1042.9,0.25993555316863587,0.0
38,127359,8267,357,83,413,911,350,1,2220.4,0.38419319429198684,0.002857142857142857
60,455865,20781,923,583,1156,5439,1880,1,5950.6,0.3456517742232028,0.0005319148936170213
31,448915,36597,878,638,1791,7319,1984,1,9637.8,0.27107528350867605,0.0005040322580645161
49,358058,14938,237,236,602,2515,680,1,3752.9,0.27037773359840955,0.0014705882352941176
75,497461,24593,771,453,771,6906,1073,1,6238.000000000001,0.15537214016796988,0.0009319664492078285
12,416217,12680,196,322,687,3258,1141,1,3409.0,0.3502148557397176,0.0008764241893076249
68,404138,38419,516,635,1450,7339,2439,1,9546.3,0.3323341054639597,0.0004100041000410004
7,435468,33447,1518,678,1446,4434,736,1,9079.800000000001,0.16599007668019847,0.001358695652173913
56,100406,9463,292,130,289,1673,480,1,2360.8,0.2869097429766886,0.0020833333333333333
74,139564,10407,342,307,568,1165,370,1,2921.7000000000003,0.31759656652360513,0.002702702702702703
90,468026,32470,978,878,1569,9023,1664,1,8852.800000000001,0.18441759946802616,0.0006009615384615385
37,313822,30540,759,325,1155,6376,2169,1,7639.0,0.3401819322459222,0.0004610419548178884
49,202983,16769,367,382,786,5024,711,1,4433.5,0.14152070063694266,0.0014064697609001407
69,285684,8805,319,229,328,1867,697,1,2343.2000000000003,0.37332619175147297,0.0014347202295552368
98,237548,21678,1009,398,1002,2885,664,1,5920.300000000001,0.23015597920277298,0.0015060240963855422
79,369069,17939,180,467,996,5272,1664,1,4801.5,0.3156297420333839,0.0006009615384615385
31,399592,39936,1341,943,1888,10744,1105,1,10828.2,0.10284810126582279,0.0009049773755656109
61,112385,10295,385,188,354,2548,821,1,2666.2999999999997,0.32221350078492933,0.001218026796589525
47,156882,14748,473,380,421,2489,901,1,3788.9000000000005,0.361992768179992,0.0011098779134295228
35,204613,11977,479,187,344,3416,927,1,3041.0,0.27137002341920374,0.0010787486515641855
11,205839,10295,124,130,301,1914,601,1,2452.8,0.31400208986415884,0.0016638935108153079
71,153028,13528,487,147,509,3138,1234,0,3459.2000000000007,0.3932441045251753,0.0
66,179606,12442,567,331,487,1894,267,1,3393.2,0.1409714889123548,0.003745318352059925
42,190333,12807,374,378,689,2445,813,1,3564.2,0.3325153374233129,0.0012300123001230013
26,63527,1649,39,23,80,326,106,0,429.40000000000003,0.32515337423312884,0.0
55,239573,18885,818,530,809,4734,1541,1,5204.2,0.32551753274186734,0.0006489292667099286
69,368895,23250,478,620,997,3048,493,1,6120.6,0.16174540682414698,0.002028397565922921
87,157350,14970,547,301,449,3511,1385,1,3837.3999999999996,0.39447450868698375,0.0007220216606498195
79,470594,13302,276,284,769,2126,407,1,3612.4000000000005,0.19143932267168393,0.002457002457002457
58,45459,2433,46,32,93,632,118,0,606.4,0.18670886075949367,0.0
28,377590,21159,373,601,901,5201,1512,0,5559.8,0.29071332436069985,0.0
43,179106,9671,236,166,300,2863,1034,1,2408.3999999999996,0.3611596227733147,0.0009671179883945841
14,243092,6875,309,119,294,1925,428,1,1848.0,0.22233766233766233,0.002336448598130841
98,207672,15798,430,282,942,3514,738,1,4325.6,0.21001707455890722,0.0013550135501355014
99,481402,36839,916,973,1272,6434,2147,1,9524.5,0.3336959900528443,0.0004657661853749418
38,218752,14702,288,314,296,2388,387,1,3541.0000000000005,0.1620603015075377,0.002583979328165375
37,116141,5018,116,50,109,814,135,0,1183.8,0.16584766584766586,0.0
97,381832,26467,1242,315,1061,5061,1128,1,6983.700000000001,0.2228808535862478,0.0008865248226950354
27,282884,27032,454,795,1563,4723,1864,1,7440.300000000001,0.3946644082151175,0.000536480686695279
88,327878,13538,205,291,436,3159,827,1,3362.6000000000004,0.26179170623615067,0.0012091898428053204
57,54229,3692,159,81,164,747,161,0,1005.8000000000002,0.21552878179384202,0.0
77,227675,18207,495,348,728,4221,1012,1,4714.9,0.23975361288794125,0.0009881422924901185
70,468330,41739,966,1222,1122,6191,1480,1,10583.800000000001,0.2390566952027136,0.0006756756756756757
95,75160,2552,49,54,81,470,115,0,637.5,0.24468085106382978,0.0
73,286782,9478,245,110,389,2539,344,1,2406.3,0.1354864119732178,0.0029069767441860465
74,136172,11959,158,354,410,1982,252,1,3046.6000000000004,0.12714429868819374,0.003968253968253968
17,36051,1618,40,26,59,272,82,0,409.0,0.3014705882352941,0.0
74,277849,15236,154,302,460,1694,632,1,3703.6000000000004,0.3730814639905549,0.0015822784810126582
26,79070,6814,113,184,202,1484,453,0,1709.7000000000003,0.305256064690027,0.0
99,369080,20763,682,291,987,2852,761,1,5486.900000000001,0.2668302945301543,0.001314060446780552
8,144199,8077,331,107,212,1655,461,1,2025.4,0.2785498489425982,0.0021691973969631237
99,46284,1677,74,28,97,191,46,0,469.6000000000001,0.24083769633507854,0.0
41,371708,30372,1065,314,1346,6022,956,0,7903.500000000001,0.15875124543341082,0.0
45,121958,4871,180,60,264,731,152,1,1317.4,0.2079343365253078,0.006578947368421052
1,409542,23679,1083,559,840,5495,2093,1,6340.6,0.38089171974522296,0.00047778308647873863
68,275796,10695,472,261,556,3086,523,1,3002.5,0.1694750486066105,0.0019120458891013384
7,20930,1086,38,28,36,211,70,0,284.6,0.33175355450236965,0.0
79,385828,25903,710,750,887,6525,1793,1,6770.200000000001,0.27478927203065134,0.0005577244841048522
27,339726,12315,193,204,531,2715,750,1,3127.1000000000004,0.27624309392265195,0.0013333333333333333
75,394257,20808,959,587,1055,5006,673,1,5896.0,0.13443867359168998,0.0014858841010401188
48,64529,4929,65,84,184,749,113,0,1224.3000000000002,0.15086782376502003,0.0
83,73517,4372,54,126,221,1076,163,1,1166.4,0.15148698884758363,0.006134969325153374
79,85221,8402,335,180,453,1100,115,1,2336.3,0.10454545454545454,0.008695652173913044
5,256917,7510,298,115,339,2128,414,1,2002.7,0.19454887218045114,0.0024154589371980675
3,334514,10181,127,119,379,1671,521,1,2486.2,0.3117893476959904,0.0019193857965451055
24,40925,2555,36,61,88,299,105,0,642.1,0.3511705685618729,0.0
93,9991,896,41,15,30,193,61,0,234.20000000000002,0.3160621761658031,0.0
40,456702,43946,900,1238,2549,6760,2205,1,12145.000000000002,0.3261834319526627,0.00045351473922902497
82,447346,37484,745,911,1967,6436,967,1,10080.6,0.1502486016159105,0.001034126163391934
20,369485,36301,1557,679,1505,5659,842,1,9718.0,0.14878953878777168,0.0011876484560570072
66,345879,19105,727,242,838,4963,1383,1,5024.299999999999,0.2786620995365706,0.0007230657989877079
45,300434,18077,558,250,860,5072,756,1,4757.4,0.14905362776025236,0.0013227513227513227
26,360910,15106,528,361,496,3973,1052,1,3934.7000000000003,0.2647873143720111,0.0009505703422053232
91,12472,1116,12,16,26,210,77,0,261.2,0.36666666666666664,0.0
95,52182,2409,56,67,89,621,106,1,627.9000000000001,0.1706924315619968,0.009433962264150943
81,271380,21912,297,435,1227,6034,688,1,5817.000000000001,0.11402055021544581,0.0014534883720930232
12,256790,8674,340,118,293,2018,493,1,2221.8,0.24430128840436074,0.002028397565922921
17,371533,10894,418,159,398,1161,163,1,2817.5000000000005,0.14039621016365203,0.006134969325153374
56,255942,23538,933,693,1034,3491,692,1,6486.400000000001,0.198224004583214,0.001445086705202312
78,347096,25628,800,453,665,2676,443,1,6374.700000000001,0.1655455904334828,0.002257336343115124
22,310815,13736,447,171,689,3329,549,1,3641.6000000000004,0.1649143887053169,0.0018214936247723133
22,401429,9981,210,299,239,2008,712,1,2501.7,0.3545816733067729,0.0014044943820224719
40,154030,14057,311,323,697,3622,1443,1,3750.6,0.39839867476532304,0.000693000693000693
95,22660,2076,95,61,105,288,90,0,589.4000000000001,0.3125,0.0
47,360127,10538,505,176,511,2257,298,1,2892.1,0.13203367301727958,0.003355704697986577
75,184009,16656,213,265,794,1779,286,1,4258.400000000001,0.16076447442383363,0.0034965034965034965
77,80066,3432,116,100,177,571,138,0,956.0000000000001,0.24168126094570927,0.0
29,215575,9307,230,198,537,2695,326,1,2544.6,0.12096474953617811,0.003067484662576687
14,180862,12994,191,375,709,1357,454,1,3524.0,0.33456153279292555,0.0022026431718061676
26,414832,29083,443,804,1545,6701,1591,0,7836.900000000001,0.2374272496642292,0.0
8,209298,16433,807,202,612,1847,614,0,4321.1,0.33243096913914455,0.0
42,124123,6548,303,82,364,1168,312,1,1809.7000000000003,0.2671232876712329,0.003205128205128205
49,81086,7733,371,205,213,1289,317,0,2046.0000000000002,0.24592707525213345,0.0
54,218943,21499,1061,472,1184,6446,2287,1,6107.9,0.3547936704933292,0.00043725404459991256
35,62203,1655,58,23,40,461,134,0,408.1,0.29067245119305857,0.0
35,116316,11382,506,117,673,1977,610,1,3149.7000000000003,0.3085483055134042,0.001639344262295082
48,150639,13678,290,312,488,2805,747,1,3489.4000000000005,0.2663101604278075,0.0013386880856760374
57,8498,311,10,7,11,91,10,0,80.9,0.10989010989010989,0.0
47,258442,5919,112,166,247,1108,248,0,1553.6,0.22382671480144403,0.0
77,124937,11086,247,228,285,2937,942,1,2728.3,0.32073544433094997,0.0010615711252653928
92,388871,22749,432,415,1234,5776,996,0,6043.5,0.1724376731301939,0.0
78,433602,27010,842,756,1227,5600,1818,1,7333.8,0.3246428571428571,0.00055005500550055
60,105351,6585,224,77,213,1220,273,0,1653.3000000000002,0.22377049180327868,0.0
91,456775,15790,525,352,392,1586,595,1,3980.5,0.3751576292559899,0.0016806722689075631
36,442271,16915,216,350,1008,4188,830,1,4542.4,0.1981852913085005,0.0012048192771084338
63,351397,14945,158,184,823,3994,753,1,3855.2000000000003,0.1885327991987982,0.0013280212483399733
58,338065,32122,1322,710,954,6589,1120,1,8345.6,0.16998027014721506,0.0008928571428571428
8,270080,23414,591,620,780,4402,1253,1,6036.3,0.2846433439345752,0.0007980845969672786
51,224979,14823,449,397,809,3030,1145,1,4114.200000000001,0.3778877887788779,0.0008733624454148472
2,195586,13249,320,255,438,2397,831,1,3338.7000000000003,0.34668335419274093,0.0012033694344163659
62,64977,2037,90,24,94,450,108,0,544.4000000000001,0.24,0.0
49,178746,14464,572,361,372,1733,621,1,3729.1,0.35833814195037506,0.001610305958132045
85,319966,21908,540,317,1023,6191,1430,1,5691.9,0.23098045549991925,0.0006993006993006993
95,106354,9305,202,214,201,2064,650,1,2272.6000000000004,0.31492248062015504,0.0015384615384615385
92,146798,13703,554,227,549,2423,341,1,3615.7000000000007,0.14073462649607923,0.002932551319648094
22,284157,22792,480,395,1017,4176,1047,1,5888.500000000001,0.2507183908045977,0.0009551098376313276
19,227572,9754,145,245,427,2163,358,1,2536.4,0.16551086453999075,0.002793296089385475
63,156425,7607,319,129,382,812,215,0,2076.8,0.2647783251231527,0.0
18,375487,15973,441,179,877,3413,735,1,4242.000000000001,0.2153530618224436,0.0013605442176870747
82,397978,24840,529,422,765,5473,2074,1,6139.9,0.3789512150557281,0.00048216007714561236
55,362978,24725,644,341,941,7123,2382,1,6258.5,0.33440965885160745,0.00041981528127623844
43,159342,15136,319,252,379,2557,772,1,3666.3,0.301916308173641,0.0012953367875647669
58,489980,23070,648,492,1092,2592,624,1,6156.0,0.24074074074074073,0.0016025641025641025
44,496819,24240,339,262,742,3291,970,1,5794.5,0.2947432391370404,0.0010309278350515464
3,357511,28037,727,317,817,7755,2693,1,6846.400000000001,0.3472598323662153,0.0003713330857779428
16,462267,37690,1109,949,1072,10950,3669,1,9614.4,0.33506849315068493,0.0002725538293813028
84,456308,13254,324,307,440,3066,531,1,3379.7000000000003,0.17318982387475537,0.0018832391713747645
24,331418,12150,507,351,676,1996,442,1,3470.0,0.22144288577154309,0.0022624434389140274
61,184819,11797,555,244,478,1278,154,1,3190.1000000000004,0.12050078247261346,0.006493506493506494
57,212588,11197,321,301,496,2484,469,1,3007.4,0.1888083735909823,0.0021321961620469083
66,130298,3159,55,48,98,739,122,0,771.3000000000001,0.16508795669824086,0.0
64,36293,1153,34,32,62,338,99,0,319.6,0.29289940828402367,0.0
95,320592,22385,355,467,793,4219,1084,1,5615.799999999999,0.2569329224934819,0.0009225092250922509
93,135996,3410,167,42,103,948,232,1,877.3,0.24472573839662448,0.004310344827586207
33,473117,13847,249,152,519,3618,997,1,3415.5,0.27556661138750693,0.0010030090270812437
10,368754,17520,767,205,951,3446,1210,1,4791.8,0.351131746952989,0.0008264462809917355
60,185813,15385,295,453,359,1749,487,1,3828.7999999999997,0.27844482561463696,0.002053388090349076
54,283342,14845,163,327,468,2769,682,1,3653.8,0.24629830263633082,0.001466275659824047
83,299688,16214,624,371,444,2289,401,1,4169.7,0.17518567059851464,0.0024937655860349127
94,188308,18746,676,414,682,3046,1137,0,4922.6,0.3732764281024294,0.0
43,423706,18310,747,231,926,4829,663,0,4938.0,0.13729550631600745,0.0
25,157007,14905,444,222,645,2742,443,1,3874.4,0.16156090444930707,0.002257336343115124
38,429010,11014,257,114,550,2512,298,0,2851.1000000000004,0.11863057324840764,0.0
81,343855,23105,948,595,493,6499,2440,1,5905.9,0.3754423757501154,0.0004098360655737705
7,295577,28455,566,424,781,6965,1434,0,6895.6,0.20588657573582198,0.0
23,270245,13347,213,291,424,3751,871,1,3318.8,0.23220474540122635,0.001148105625717566
59,54887,2477,95,32,50,543,207,1,605.3000000000001,0.3812154696132597,0.004830917874396135
36,67977,5018,150,122,265,727,146,0,1376.0,0.20082530949105915,0.0
96,283330,25727,612,449,1399,5224,1361,1,6884.900000000001,0.26052833078101073,0.0007347538574577516
20,281849,21004,281,285,759,4179,1628,0,5148.0,0.3895668820291936,0.0
81,32156,3123,117,55,150,322,46,0,841.6,0.14285714285714285,0.0
78,368236,18093,543,508,818,3250,442,1,4900.1,0.136,0.0022624434389140274
58,465445,31914,1363,378,990,4500,1527,0,8120.900000000001,0.3393333333333333,0.0
17,282927,14241,663,240,690,1710,398,1,3899.7000000000003,0.2327485380116959,0.002512562814070352
27,32020,1642,80,27,89,194,38,0,458.5,0.1958762886597938,0.0
29,76317,2253,39,60,50,359,36,0,552.1,0.10027855153203342,0.0
46,370244,18493,338,451,969,2361,580,1,4958.5,0.2456586192291402,0.0017241379310344827
19,41822,3293,103,47,106,965,342,0,827.8,0.3544041450777202,0.0
65,456221,31891,799,368,1149,6977,1298,1,7954.500000000001,0.1860398452056758,0.0007704160246533128
4,149512,7381,110,133,159,1140,251,1,1751.5,0.22017543859649122,0.00398406374501992
58,469990,19739,610,398,644,5251,1384,1,5046.6,0.26356884402970865,0.000722543352601156
92,439355,38491,1897,917,1352,6011,1797,0,10370.2,0.2989519214772916,0.0
67,397758,36008,834,653,2025,9051,3569,1,9695.7,0.39432106949508344,0.0002801905295601009
31,271978,6179,167,133,197,1287,496,1,1570.0,0.3853923853923854,0.0020161290322580645
54,438798,25722,787,257,1148,7703,1445,1,6636.200000000001,0.18758925094119175,0.0006920415224913495
5,246090,16819,468,346,702,2277,753,1,4401.6,0.33069828722002637,0.0013280212483399733
92,317771,30185,317,740,1064,6173,1157,1,7564.7,0.18742912684270208,0.000864304235090752
86,22021,1726,66,39,95,483,128,0,481.50000000000006,0.2650103519668737,0.0
23,484497,42493,1812,442,1772,11954,1845,1,11131.6,0.15434164296469802,0.0005420054200542005
31,166333,8063,94,125,256,2202,452,1,1951.9,0.2052679382379655,0.0022123893805309734
47,194954,5781,286,153,240,1128,332,1,1598.3,0.29432624113475175,0.0030120481927710845
26,373205,19535,964,266,803,1986,271,1,5217.6,0.1364551863041289,0.0036900369003690036
36,223183,20634,541,292,862,5344,565,1,5291.3,0.10572604790419161,0.0017699115044247787
99,136777,3869,178,59,103,842,128,0,986.5,0.15201900237529692,0.0
82,403050,19919,745,439,816,5539,559,1,5316.400000000001,0.10092074381657339,0.0017889087656529517
13,376223,12890,596,295,504,3389,797,1,3485.7,0.23517261729123634,0.0012547051442910915
30,265205,13062,203,310,511,2094,503,1,3339.7000000000003,0.2402101241642789,0.0019880715705765406
74,348259,8468,377,171,379,1359,530,1,2305.0,0.3899926416482708,0.0018867924528301887
73,113407,11280,510,233,672,2710,440,1,3211.7,0.16236162361623616,0.0022727272727272726
30,89052,4096,128,94,115,1157,342,1,1041.0,0.29559204840103714,0.0029239766081871343
63,402067,12401,195,312,722,2893,646,1,3373.7000000000003,0.22329761493259592,0.0015479876160990713
50,409012,40834,1112,1169,1520,11663,2340,1,10757.099999999999,0.2006344851238961,0.00042735042735042735
44,51803,3713,137,44,144,1029,177,1,957.1,0.17201166180758018,0.005649717514124294
49,333398,12615,268,234,315,3565,1147,1,3072.8,0.3217391304347826,0.0008718395815170009
51,36391,2735,73,39,101,750,90,0,691.5999999999999,0.12,0.0
96,330140,6994,319,122,192,720,87,0,1797.3000000000002,0.12083333333333333,0.0
71,151000,7077,83,168,373,1963,519,0,1872.9,0.2643912379011717,0.0
89,465382,35787,1589,1027,1838,8251,1898,1,10141.2,0.2300327233062659,0.0005268703898840885
46,479066,47628,1879,492,1897,10617,3258,1,12327.1,0.30686634642554395,0.0003069367710251688
75,270491,10243,488,245,301,1684,634,1,2704.9,0.37648456057007124,0.0015772870662460567
71,399272,9209,109,144,415,1996,579,1,2329.1000000000004,0.29008016032064127,0.0017271157167530224
54,456501,39426,643,414,2339,11509,3099,0,10367.7,0.2692675297593188,0.0
54,370314,22733,581,496,923,6791,1678,1,5922.700000000001,0.24709173906641144,0.0005959475566150178
10,36528,939,12,21,28,217,31,0,230.9,0.14285714285714285,0.0
86,153427,6530,88,192,233,1829,715,0,1670.8000000000002,0.3909240021869874,0.0
7,378814,31180,503,370,1717,3312,1297,1,8120.1,0.39160628019323673,0.0007710100231303007
70,104099,3259,126,69,157,598,71,0,888.7,0.11872909698996656,0.0
41,165622,3427,35,56,168,770,132,0,876.5000000000001,0.17142857142857143,0.0
82,177832,10991,339,191,274,1946,396,1,2720.6,0.20349434737923947,0.0025252525252525255
79,175947,8802,337,230,250,2467,298,0,2289.9,0.12079448723145521,0.0
8,53966,1265,20,28,45,335,40,0,318.6,0.11940298507462686,0.0
70,261738,18357,686,229,1060,3087,969,1,5022.7,0.3138969873663751,0.0010319917440660474
99,262046,22980,981,411,1000,3482,1068,1,6174.2,0.3067202757036186,0.0009363295880149813
58,380939,14243,150,218,393,2872,462,1,3390.6000000000004,0.16086350974930363,0.0021645021645021645
95,64807,4961,164,147,297,1358,445,1,1414.7000000000003,0.3276877761413844,0.0022471910112359553
71,485998,46915,513,973,1347,9926,2381,1,11398.2,0.23987507555913762,0.00041999160016799666
60,100623,9741,312,262,319,1827,440,1,2542.7999999999997,0.240831964969896,0.0022727272727272726
84,57073,3874,128,88,131,632,179,0,1005.2,0.28322784810126583,0.0
80,370495,8658,111,128,179,1290,382,1,2019.9,0.2961240310077519,0.002617801047120419
9,250445,23303,970,375,1328,3866,470,0,6470.5,0.12157268494568028,0.0
71,296211,16965,621,397,471,2375,572,0,4358.2,0.24084210526315789,0.0
59,201150,16615,204,325,756,3943,463,1,4257.3,0.11742328176515343,0.0021598272138228943
90,105434,2665,41,62,108,352,91,1,683.3,0.2585227272727273,0.01098901098901099
73,244519,17461,226,176,454,3222,1097,1,4091.6000000000004,0.340471756672874,0.0009115770282588879
64,216270,11439,221,232,593,3048,1078,1,3035.1000000000004,0.3536745406824147,0.0009276437847866419
86,192130,7103,280,205,145,1335,392,1,1820.1000000000001,0.29363295880149815,0.002551020408163265
93,70738,3690,155,45,205,505,56,0,1011.0,0.11089108910891089,0.0
97,485801,29478,825,716,649,5882,1174,1,7328.5,0.1995919755185311,0.0008517887563884157
48,37070,845,22,22,39,87,13,0,226.60000000000002,0.14942528735632185,0.0
1,207345,13879,258,244,601,2452,350,1,3556.4000000000005,0.14274061990212072,0.002857142857142857
9,80969,7217,296,99,188,1223,273,0,1811.1000000000001,0.223221586263287,0.0
78,367547,32861,992,910,1579,7941,2030,1,8968.400000000001,0.2556353104143055,0.0004926108374384236
98,16358,537,16,5,17,153,29,0,132.5,0.1895424836601307,0.0
41,295250,19172,811,264,1051,4821,1527,1,5265.5,0.31673926571250777,0.0006548788474132286
18,84372,5696,253,123,162,672,208,1,1481.3999999999999,0.30952380952380953,0.004807692307692308
28,238082,5298,139,114,255,1388,393,1,1412.9,0.2831412103746398,0.002544529262086514
41,199286,19676,909,539,631,4922,1748,1,5271.800000000001,0.35514018691588783,0.0005720823798627002
41,253583,24421,684,307,595,5604,1296,1,5917.099999999999,0.23126338329764454,0.0007716049382716049
87,20454,1717,66,24,81,175,33,0,458.00000000000006,0.18857142857142858,0.0
39,74064,1548,37,30,89,446,68,0,420.3,0.15246636771300448,0.0
68,449861,21161,699,463,859,2778,1103,1,5593.0,0.39704823614110873,0.0009066183136899365
73,447821,44038,659,768,2522,12126,2646,1,11692.300000000001,0.2182088075210292,0.0003779289493575208
12,195588,15060,736,312,601,2070,600,1,4079.2000000000003,0.2898550724637681,0.0016666666666666668
85,94307,2082,66,45,58,294,53,0,527.3000000000001,0.18027210884353742,0.0
37,437973,38393,837,1084,1909,6872,883,1,10383.1,0.12849243306169966,0.0011325028312570782
15,131658,5902,136,81,308,915,182,1,1551.5000000000002,0.1989071038251366,0.005494505494505495
32,249066,13177,397,346,695,3421,445,1,3632.1,0.13007892429114293,0.0022471910112359553
68,391492,9208,336,100,473,2601,639,1,2458.0000000000005,0.24567474048442905,0.001564945226917058
21,144559,12092,491,170,483,3531,717,0,3169.3,0.20305862361937127,0.0
84,188068,11748,572,329,475,3302,730,1,3245.9,0.22107813446396124,0.0013698630136986301
16,321057,23432,703,543,1111,2447,284,1,6306.800000000001,0.11606048222313037,0.0035211267605633804
51,380716,17732,422,337,994,4213,499,1,4788.5,0.1184429147875623,0.002004008016032064
7,424497,15058,561,432,428,2276,329,1,3936.9000000000005,0.14455184534270651,0.00303951367781155
61,217601,5443,244,115,180,918,171,0,1435.1000000000001,0.18627450980392157,0.0
41,411885,41134,688,483,1052,6328,1424,1,9750.500000000002,0.225031605562579,0.0007022471910112359
83,81105,7560,215,173,231,991,357,1,1925.3999999999999,0.3602421796165489,0.0028011204481792717
38,112046,7448,331,181,232,1600,166,0,1967.4,0.10375,0.0
83,393337,21364,307,621,874,6038,644,1,5560.2,0.10665783371977476,0.0015527950310559005
30,289758,22554,704,555,536,4640,869,0,5680.1,0.1872844827586207,0.0
34,141671,4290,96,63,183,1117,366,1,1096.5,0.3276633840644584,0.00273224043715847
41,479654,47853,712,998,2470,6711,1647,1,12601.2,0.24541797049620026,0.0006071645415907711
90,477124,39259,862,558,1661,7147,2687,1,10002.2,0.3759619420735973,0.0003721622627465575
66,51589,3493,163,75,169,639,239,0,967.8000000000001,0.37402190923317685,0.0
89,408325,31074,955,619,994,8729,1109,1,7920.8,0.12704777179516555,0.0009017132551848512
25,14821,1340,52,16,71,316,34,0,362.0,0.10759493670886076,0.0
49,17236,438,20,6,24,87,30,0,121.00000000000001,0.3448275862068966,0.0
73,114759,10093,186,251,340,2519,937,0,2559.3,0.3719730051607781,0.0
77,459497,22700,1118,618,494,4873,752,0,5926.8,0.15431972091114304,0.0
21,97085,7516,344,215,336,830,267,1,2094.5,0.3216867469879518,0.003745318352059925
76,451353,37168,1450,1079,1840,8869,1583,0,10385.9,0.17848686435900327,0.0
85,56556,5225,117,65,277,525,183,1,1370.6,0.3485714285714286,0.00546448087431694
4,318224,26724,659,674,739,4356,559,1,6737.3,0.1283287419651056,0.0017889087656529517
42,331452,9522,131,274,436,1144,447,1,2510.5000000000005,0.39073426573426573,0.0022371364653243847
88,403599,9197,321,192,260,2102,599,1,2342.3,0.2849666983824929,0.001669449081803005
92,291927,17751,525,398,872,3039,763,1,4788.900000000001,0.251069430733794,0.001310615989515072
15,291464,19533,370,425,1030,5302,1803,1,5213.1,0.3400603545831762,0.0005546311702717693
48,76509,4636,190,70,161,1234,408,0,1200.0,0.33063209076175043,0.0
98,63812,2505,115,29,121,360,68,1,675.5999999999999,0.18888888888888888,0.014705882352941176
48,477351,35254,603,418,1183,7926,1382,1,8591.300000000001,0.1743628564219026,0.000723589001447178
82,200422,5656,157,163,202,1056,339,0,1485.4,0.3210227272727273,0.0
56,212271,21190,272,628,1229,5730,1353,1,5796.8,0.2361256544502618,0.0007390983000739098
18,201868,16822,292,442,749,2012,741,1,4419.0,0.3682902584493042,0.001349527665317139
4,390969,16686,748,348,614,3451,1073,1,4446.0,0.31092436974789917,0.0009319664492078285
90,292224,14851,482,423,739,2644,531,1,4098.5,0.2008320726172466,0.0018832391713747645
21,191982,3972,152,63,112,406,149,1,1004.1000000000001,0.3669950738916256,0.006711409395973154
62,337482,20837,335,524,971,3321,448,1,5478.500000000001,0.13489912676904547,0.002232142857142857
35,460612,28496,1325,766,1403,7033,925,1,8020.300000000001,0.13152282098677662,0.001081081081081081
44,22352,462,7,12,13,135,37,0,114.70000000000002,0.2740740740740741,0.0
95,276415,10373,512,279,218,3003,949,1,2700.3,0.31601731601731603,0.001053740779768177
66,224347,16097,301,405,377,3185,327,0,3955.0,0.10266875981161695,0.0
4,477154,22585,370,572,504,6054,2316,1,5505.599999999999,0.38255698711595637,0.0004317789291882556
94,70679,3449,100,76,161,727,149,1,921.8000000000002,0.20495185694635487,0.006711409395973154
36,195844,11221,460,125,541,2961,883,1,2994.5000000000005,0.298210064167511,0.0011325028312570782
73,456737,21635,418,632,996,3448,1306,1,5775.2,0.37877030162412995,0.0007656967840735069
44,392855,19764,355,581,804,5518,1125,1,5180.2,0.20387821674519754,0.0008888888888888889
82,460975,45437,2111,784,2316,11379,4214,1,12544.5,0.37033131206608666,0.00023730422401518748
45,137487,12263,504,219,660,1341,448,1,3385.9,0.3340790454884415,0.002232142857142857
87,46474,2763,77,56,115,459,70,0,722.3000000000001,0.15250544662309368,0.0
39,204076,12339,441,347,595,1346,473,0,3407.2000000000003,0.3514115898959881,0.0
68,462760,45150,1439,866,1501,10452,1765,1,11556.5,0.16886720244929201,0.0005665722379603399
72,147157,6385,164,134,202,1895,355,1,1614.4,0.18733509234828497,0.0028169014084507044
3,237454,9700,115,205,485,1349,283,1,2529.0,0.20978502594514456,0.0035335689045936395
81,246806,9659,216,201,540,2475,280,1,2612.5,0.11313131313131314,0.0035714285714285713
76,37039,2149,80,29,127,492,103,0,591.7,0.20934959349593496,0.0
76,231805,4860,149,144,198,663,70,0,1305.7,0.10558069381598793,0.0
26,409355,15667,597,235,884,3222,1163,1,4303.6,0.3609559279950341,0.0008598452278589854
95,67525,1964,79,34,76,261,27,0,516.9,0.10344827586206896,0.0
6,167751,11708,236,173,623,2953,593,1,3079.1,0.20081273281408737,0.0016863406408094434
21,190505,17356,177,455,590,4229,894,1,4350.200000000001,0.21139749349728068,0.0011185682326621924
37,372411,24394,338,534,1462,7047,710,1,6591.200000000001,0.10075209308925784,0.0014084507042253522
29,231505,10378,299,152,618,1578,354,1,2825.9,0.22433460076045628,0.002824858757062147
38,142858,3445,75,73,154,392,117,0,900.8000000000001,0.29846938775510207,0.0
83,244464,9234,164,238,444,2385,797,1,2450.6000000000004,0.33417190775681344,0.0012547051442910915
39,328723,8120,253,88,171,1807,345,1,1948.8999999999999,0.19092418372993913,0.002898550724637681
46,438963,13674,533,277,334,3149,890,1,3462.4,0.28262940616068594,0.0011235955056179776
29,364045,34016,810,630,1176,6181,1098,1,8590.0,0.17764115838861025,0.0009107468123861566
84,226125,19412,459,490,883,5660,1287,0,5161.299999999999,0.22738515901060072,0.0
17,312941,25693,283,512,1056,2777,537,0,6483.3,0.19337414476053294,0.0
3,163438,5709,174,60,232,1249,258,0,1456.4,0.20656525220176142,0.0
76,426009,41082,412,1103,1653,7899,1355,1,10516.9,0.17154070135460184,0.0007380073800738007
